,session_id,host,logname,user,http_method,activity,activity_file_ext,http_version,status,bytes_of_response,referer,user_agent,suspicious_referer,suspicious_agent,reserved_words,err_status,prec_sign_count,session_request_count,session_request_count_per_second,session_same_count
1,71.212.224.97:1,71.212.224.97,-,-,GET,/reset.css,css,HTTP/1.1,200.0,1015.0,http://www.semicomplete.com/projects/xdotool/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36",0.0,0.0,0.0,0.0,0.0,5.0,0.21739130434782608,1.0
2,71.212.224.97:1,71.212.224.97,-,-,GET,/style2.css,css,HTTP/1.1,200.0,4877.0,http://www.semicomplete.com/projects/xdotool/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36",0.0,0.0,0.0,0.0,0.0,5.0,0.21739130434782608,1.0
3,71.212.224.97:1,71.212.224.97,-,-,GET,/images/jordan-80.png,png,HTTP/1.1,200.0,6146.0,http://www.semicomplete.com/projects/xdotool/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36",0.0,0.0,0.0,0.0,0.0,5.0,0.21739130434782608,1.0
4,71.212.224.97:1,71.212.224.97,-,-,GET,/images/web/2009/banner.png,png,HTTP/1.1,200.0,52315.0,http://www.semicomplete.com/projects/xdotool/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36",0.0,0.0,0.0,0.0,0.0,5.0,0.21739130434782608,1.0
0,108.174.55.234:1,108.174.55.234,-,-,GET,/?flav=rss20,-,HTTP/1.1,200.0,29941.0,-,-,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,108.174.55.234:2,108.174.55.234,-,-,GET,/?flav=rss20,-,HTTP/1.1,200.0,29941.0,-,-,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,108.174.55.234:3,108.174.55.234,-,-,GET,/?flav=rss20,-,HTTP/1.1,200.0,29941.0,-,-,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,121.107.188.202:1,121.107.188.202,-,-,GET,/presentations/logstash-monitorama-2013/images/kibana-dashboard3.png,png,HTTP/1.1,200.0,171717.0,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,198.46.149.143:1,198.46.149.143,-,-,GET,/blog/geekery/disabling-battery-in-ubuntu-vms.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+semicomplete%2Fmain+%28semicomplete.com+-+Jordan+Sissel%29,html,HTTP/1.1,200.0,9316.0,-,Tiny Tiny RSS/1.11 (http://tt-rss.org/),0.0,0.0,0.0,0.0,4.0,2.0,0.05263157894736842,1.0
1,198.46.149.143:1,198.46.149.143,-,-,GET,/blog/geekery/solving-good-or-bad-problems.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+semicomplete%2Fmain+%28semicomplete.com+-+Jordan+Sissel%29,html,HTTP/1.1,200.0,10756.0,-,Tiny Tiny RSS/1.11 (http://tt-rss.org/),0.0,0.0,0.0,0.0,4.0,2.0,0.05263157894736842,1.0
0,198.46.149.143:2,198.46.149.143,-,-,GET,/blog/geekery/disabling-battery-in-ubuntu-vms.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+semicomplete%2Fmain+%28semicomplete.com+-+Jordan+Sissel%29,html,HTTP/1.1,200.0,9316.0,-,Tiny Tiny RSS/1.11 (http://tt-rss.org/),0.0,0.0,0.0,0.0,4.0,2.0,0.10526315789473684,1.0
1,198.46.149.143:2,198.46.149.143,-,-,GET,/blog/geekery/solving-good-or-bad-problems.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+semicomplete%2Fmain+%28semicomplete.com+-+Jordan+Sissel%29,html,HTTP/1.1,200.0,10756.0,-,Tiny Tiny RSS/1.11 (http://tt-rss.org/),0.0,0.0,0.0,0.0,4.0,2.0,0.10526315789473684,1.0
0,198.46.149.143:3,198.46.149.143,-,-,GET,/blog/geekery/disabling-battery-in-ubuntu-vms.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+semicomplete%2Fmain+%28semicomplete.com+-+Jordan+Sissel%29,html,HTTP/1.1,200.0,9316.0,-,Tiny Tiny RSS/1.11 (http://tt-rss.org/),0.0,0.0,0.0,0.0,4.0,2.0,0.07142857142857142,1.0
1,198.46.149.143:3,198.46.149.143,-,-,GET,/blog/geekery/solving-good-or-bad-problems.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+semicomplete%2Fmain+%28semicomplete.com+-+Jordan+Sissel%29,html,HTTP/1.1,200.0,10756.0,-,Tiny Tiny RSS/1.11 (http://tt-rss.org/),0.0,0.0,0.0,0.0,4.0,2.0,0.07142857142857142,1.0
0,198.46.149.143:4,198.46.149.143,-,-,GET,/blog/geekery/disabling-battery-in-ubuntu-vms.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+semicomplete%2Fmain+%28semicomplete.com+-+Jordan+Sissel%29,html,HTTP/1.1,200.0,9316.0,-,Tiny Tiny RSS/1.11 (http://tt-rss.org/),0.0,0.0,0.0,0.0,4.0,2.0,0.06666666666666667,1.0
1,198.46.149.143:4,198.46.149.143,-,-,GET,/blog/geekery/solving-good-or-bad-problems.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+semicomplete%2Fmain+%28semicomplete.com+-+Jordan+Sissel%29,html,HTTP/1.1,200.0,10756.0,-,Tiny Tiny RSS/1.11 (http://tt-rss.org/),0.0,0.0,0.0,0.0,4.0,2.0,0.06666666666666667,1.0
0,86.1.76.62:1,86.1.76.62,-,-,GET,/projects/xdotool/,-,HTTP/1.1,200.0,12292.0,http://www.haskell.org/haskellwiki/Xmonad/Frequently_asked_questions,Mozilla/5.0 (X11; Linux x86_64; rv:24.0) Gecko/20140205 Firefox/24.0 Iceweasel/24.3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.18181818181818182,1.0
1,86.1.76.62:1,86.1.76.62,-,-,GET,/reset.css,css,HTTP/1.1,200.0,1015.0,http://www.semicomplete.com/projects/xdotool/,Mozilla/5.0 (X11; Linux x86_64; rv:24.0) Gecko/20140205 Firefox/24.0 Iceweasel/24.3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.18181818181818182,1.0
2,86.1.76.62:1,86.1.76.62,-,-,GET,/style2.css,css,HTTP/1.1,200.0,4877.0,http://www.semicomplete.com/projects/xdotool/,Mozilla/5.0 (X11; Linux x86_64; rv:24.0) Gecko/20140205 Firefox/24.0 Iceweasel/24.3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.18181818181818182,1.0
3,86.1.76.62:1,86.1.76.62,-,-,GET,/favicon.ico,ico,HTTP/1.1,200.0,3638.0,-,Mozilla/5.0 (X11; Linux x86_64; rv:24.0) Gecko/20140205 Firefox/24.0 Iceweasel/24.3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.18181818181818182,1.0
4,86.1.76.62:1,86.1.76.62,-,-,GET,/images/jordan-80.png,png,HTTP/1.1,200.0,6146.0,http://www.semicomplete.com/projects/xdotool/,Mozilla/5.0 (X11; Linux x86_64; rv:24.0) Gecko/20140205 Firefox/24.0 Iceweasel/24.3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.18181818181818182,1.0
5,86.1.76.62:1,86.1.76.62,-,-,GET,/images/web/2009/banner.png,png,HTTP/1.1,200.0,52315.0,http://www.semicomplete.com/style2.css,Mozilla/5.0 (X11; Linux x86_64; rv:24.0) Gecko/20140205 Firefox/24.0 Iceweasel/24.3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.18181818181818182,1.0
0,107.170.41.69:1,107.170.41.69,-,-,GET,/?flav=atom,-,HTTP/1.1,200.0,32352.0,-,Feedbin - 1 subscribers,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,107.170.41.69:2,107.170.41.69,-,-,GET,/?flav=atom,-,HTTP/1.1,200.0,32352.0,-,Feedbin - 1 subscribers,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,208.115.111.72:1,208.115.111.72,-,-,GET,/blog/rants/fedora-yum.html,html,HTTP/1.1,200.0,8328.0,-,Mozilla/5.0 (compatible; Ezooms/1.0; help@moz.com),0.0,1.0,0.0,0.0,0.0,22.0,0.41509433962264153,1.0
1,208.115.111.72:1,208.115.111.72,-,-,GET,/blog/tags/grok,-,HTTP/1.1,200.0,30346.0,-,Mozilla/5.0 (compatible; Ezooms/1.0; help@moz.com),0.0,1.0,0.0,0.0,0.0,22.0,0.41509433962264153,1.0
2,208.115.111.72:1,208.115.111.72,-,-,GET,/blog/tags/is%20it%20done%20yet,-,HTTP/1.1,200.0,10544.0,-,Mozilla/5.0 (compatible; Ezooms/1.0; help@moz.com),0.0,1.0,0.0,0.0,3.0,22.0,0.41509433962264153,1.0
3,208.115.111.72:1,208.115.111.72,-,-,GET,/blog/tags/statistics,-,HTTP/1.1,200.0,29706.0,-,Mozilla/5.0 (compatible; Ezooms/1.0; help@moz.com),0.0,1.0,0.0,0.0,0.0,22.0,0.41509433962264153,1.0
4,208.115.111.72:1,208.115.111.72,-,-,GET,/blog/tags/subversion,-,HTTP/1.1,200.0,12557.0,-,Mozilla/5.0 (compatible; Ezooms/1.0; help@moz.com),0.0,1.0,0.0,0.0,0.0,22.0,0.41509433962264153,1.0
5,208.115.111.72:1,208.115.111.72,-,-,GET,/blog/web/194.html,html,HTTP/1.1,200.0,8251.0,-,Mozilla/5.0 (compatible; Ezooms/1.0; help@moz.com),0.0,1.0,0.0,0.0,0.0,22.0,0.41509433962264153,1.0
6,208.115.111.72:1,208.115.111.72,-,-,GET,/files/blogposts/20070901/?C=D;O=A,-,HTTP/1.1,200.0,980.0,-,Mozilla/5.0 (compatible; Ezooms/1.0; help@moz.com),0.0,1.0,1.0,0.0,0.0,22.0,0.41509433962264153,1.0
7,208.115.111.72:1,208.115.111.72,-,-,GET,/files/blogposts/20080109/boost_xpressive_test.cpp,cpp,HTTP/1.1,200.0,1533.0,-,Mozilla/5.0 (compatible; Ezooms/1.0; help@moz.com),0.0,1.0,0.0,0.0,0.0,22.0,0.41509433962264153,1.0
8,208.115.111.72:1,208.115.111.72,-,-,GET,/files/blogposts/20090520/,-,HTTP/1.1,200.0,966.0,-,Mozilla/5.0 (compatible; Ezooms/1.0; help@moz.com),0.0,1.0,0.0,0.0,0.0,22.0,0.41509433962264153,1.0
9,208.115.111.72:1,208.115.111.72,-,-,GET,/files/fastsplit/?C=M;O=D,-,HTTP/1.1,200.0,958.0,-,Mozilla/5.0 (compatible; Ezooms/1.0; help@moz.com),0.0,1.0,1.0,0.0,0.0,22.0,0.41509433962264153,1.0
10,208.115.111.72:1,208.115.111.72,-,-,GET,/files/xdotool/docs/man/?C=M;O=D,-,HTTP/1.1,200.0,959.0,-,Mozilla/5.0 (compatible; Ezooms/1.0; help@moz.com),0.0,1.0,1.0,0.0,0.0,22.0,0.41509433962264153,1.0
11,208.115.111.72:1,208.115.111.72,-,-,GET,/scripts/python/wrap/?C=N;O=D,-,HTTP/1.1,200.0,2631.0,-,Mozilla/5.0 (compatible; Ezooms/1.0; help@moz.com),0.0,1.0,1.0,0.0,0.0,22.0,0.41509433962264153,1.0
12,208.115.111.72:1,208.115.111.72,-,-,GET,/files/images/?C=S;O=D,-,HTTP/1.1,200.0,944.0,-,Mozilla/5.0 (compatible; Ezooms/1.0; help@moz.com),0.0,1.0,1.0,0.0,0.0,22.0,0.41509433962264153,1.0
13,208.115.111.72:1,208.115.111.72,-,-,GET,/files/blogposts/20080611/,-,HTTP/1.1,200.0,1175.0,-,Mozilla/5.0 (compatible; Ezooms/1.0; help@moz.com),0.0,1.0,0.0,0.0,0.0,22.0,0.41509433962264153,1.0
14,208.115.111.72:1,208.115.111.72,-,-,GET,/files/logstash/?C=D;O=D,-,HTTP/1.1,200.0,13316.0,-,Mozilla/5.0 (compatible; Ezooms/1.0; help@moz.com),0.0,1.0,1.0,0.0,0.0,22.0,0.41509433962264153,1.0
15,208.115.111.72:1,208.115.111.72,-,-,GET,/presentations/hackday06/,-,HTTP/1.1,200.0,6719.0,-,Mozilla/5.0 (compatible; Ezooms/1.0; help@moz.com),0.0,1.0,0.0,0.0,0.0,22.0,0.41509433962264153,1.0
16,208.115.111.72:1,208.115.111.72,-,-,GET,/scripts/grok-py-test/,-,HTTP/1.1,200.0,2362.0,-,Mozilla/5.0 (compatible; Ezooms/1.0; help@moz.com),0.0,1.0,0.0,0.0,0.0,22.0,0.41509433962264153,1.0
17,208.115.111.72:1,208.115.111.72,-,-,GET,/?N=A&page=21,-,HTTP/1.1,200.0,33514.0,-,Mozilla/5.0 (compatible; Ezooms/1.0; help@moz.com),0.0,1.0,0.0,0.0,0.0,22.0,0.41509433962264153,1.0
18,208.115.111.72:1,208.115.111.72,-,-,GET,/blog/geekery/oniguruma-named-capture-example.html?commentlimit=0,html,HTTP/1.1,200.0,9208.0,-,Mozilla/5.0 (compatible; Ezooms/1.0; help@moz.com),0.0,1.0,0.0,0.0,0.0,22.0,0.41509433962264153,1.0
19,208.115.111.72:1,208.115.111.72,-,-,GET,/blog/geekery/ssh-key-invalid-hack.html?commentlimit=0,html,HTTP/1.1,200.0,9335.0,-,Mozilla/5.0 (compatible; Ezooms/1.0; help@moz.com),0.0,1.0,0.0,0.0,0.0,22.0,0.41509433962264153,1.0
20,208.115.111.72:1,208.115.111.72,-,-,GET,/blog/geekery/server-side-javascript.html,html,HTTP/1.1,200.0,8587.0,-,Mozilla/5.0 (compatible; Ezooms/1.0; help@moz.com),0.0,1.0,0.0,0.0,0.0,22.0,0.41509433962264153,1.0
21,208.115.111.72:1,208.115.111.72,-,-,GET,/blog/geekery/yahoo-hackday-08.html,html,HTTP/1.1,200.0,9882.0,-,Mozilla/5.0 (compatible; Ezooms/1.0; help@moz.com),0.0,1.0,0.0,0.0,0.0,22.0,0.41509433962264153,1.0
0,50.180.79.170:1,50.180.79.170,-,-,GET,/favicon.ico,ico,HTTP/1.1,200.0,3638.0,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.5; rv:16.0) Gecko/20100101 Firefox/16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,105.235.130.196:1,105.235.130.196,-,-,GET,/images/googledotcom.png,png,HTTP/1.1,200.0,65748.0,-,Dalvik/1.6.0 (Linux; U; Android 4.1.2; GT-S5282 Build/JZO54K),0.0,0.0,0.0,0.0,0.0,6.0,0.13043478260869565,1.0
1,105.235.130.196:1,105.235.130.196,-,-,GET,/blog/tags/X11,-,HTTP/1.1,200.0,32742.0,-,"Mozilla/5.0 (Linux; Android 4.1.2; GT-S5282 Build/JZO54K) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.58 Mobile Safari/537.31",0.0,0.0,0.0,0.0,0.0,6.0,0.13043478260869565,1.0
2,105.235.130.196:1,105.235.130.196,-,-,GET,/reset.css,css,HTTP/1.1,200.0,1015.0,http://www.semicomplete.com/blog/tags/X11,"Mozilla/5.0 (Linux; Android 4.1.2; GT-S5282 Build/JZO54K) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.58 Mobile Safari/537.31",0.0,0.0,0.0,0.0,0.0,6.0,0.13043478260869565,1.0
3,105.235.130.196:1,105.235.130.196,-,-,GET,/style2.css,css,HTTP/1.1,200.0,4877.0,http://www.semicomplete.com/blog/tags/X11,"Mozilla/5.0 (Linux; Android 4.1.2; GT-S5282 Build/JZO54K) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.58 Mobile Safari/537.31",0.0,0.0,0.0,0.0,0.0,6.0,0.13043478260869565,1.0
4,105.235.130.196:1,105.235.130.196,-,-,GET,/images/jordan-80.png,png,HTTP/1.1,200.0,6146.0,http://www.semicomplete.com/blog/tags/X11,"Mozilla/5.0 (Linux; Android 4.1.2; GT-S5282 Build/JZO54K) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.58 Mobile Safari/537.31",0.0,0.0,0.0,0.0,0.0,6.0,0.13043478260869565,1.0
5,105.235.130.196:1,105.235.130.196,-,-,GET,/images/web/2009/banner.png,png,HTTP/1.1,200.0,52315.0,http://www.semicomplete.com/blog/tags/X11,"Mozilla/5.0 (Linux; Android 4.1.2; GT-S5282 Build/JZO54K) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.58 Mobile Safari/537.31",0.0,0.0,0.0,0.0,0.0,6.0,0.13043478260869565,1.0
0,174.37.205.76:1,174.37.205.76,-,-,GET,/blog,-,HTTP/1.1,200.0,37936.0,-,Mozilla/5.0 (X11; U; Linux x86_64; en-US; rv:1.9.0.19; aggregator:Spinn3r (Spinn3r 3.1); http://spinn3r.com/robot) Gecko/2010040121 Firefox/3.0.19,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0,54.255.13.204:1,54.255.13.204,-,-,GET,/articles/ssh-security/,-,HTTP/1.1,200.0,16543.0,"http://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&sqi=2&ved=0CCQQFjAA&url=http%3A%2F%2Fwww.semicomplete.com%2Farticles%2Fssh-security%2F&ei=vdMAU8LgLcPorQfR9oHwDQ&usg=AFQjCNHWyA_svkWgk70ovEbZidQhlAC84w&bvm=bv.61535280,d.bmk&cad=rja",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:27.0) Gecko/20100101 Firefox/27.0,0.0,0.0,0.0,0.0,0.0,6.0,0.11538461538461539,1.0
1,54.255.13.204:1,54.255.13.204,-,-,GET,/reset.css,css,HTTP/1.1,200.0,1015.0,http://www.semicomplete.com/articles/ssh-security/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:27.0) Gecko/20100101 Firefox/27.0,0.0,0.0,0.0,0.0,0.0,6.0,0.11538461538461539,1.0
2,54.255.13.204:1,54.255.13.204,-,-,GET,/style2.css,css,HTTP/1.1,200.0,4877.0,http://www.semicomplete.com/articles/ssh-security/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:27.0) Gecko/20100101 Firefox/27.0,0.0,0.0,0.0,0.0,0.0,6.0,0.11538461538461539,1.0
3,54.255.13.204:1,54.255.13.204,-,-,GET,/favicon.ico,ico,HTTP/1.1,200.0,3638.0,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:27.0) Gecko/20100101 Firefox/27.0,0.0,0.0,0.0,0.0,0.0,6.0,0.11538461538461539,1.0
4,54.255.13.204:1,54.255.13.204,-,-,GET,/images/jordan-80.png,png,HTTP/1.1,200.0,6146.0,http://www.semicomplete.com/articles/ssh-security/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:27.0) Gecko/20100101 Firefox/27.0,0.0,0.0,0.0,0.0,0.0,6.0,0.11538461538461539,1.0
5,54.255.13.204:1,54.255.13.204,-,-,GET,/images/web/2009/banner.png,png,HTTP/1.1,200.0,52315.0,http://www.semicomplete.com/style2.css,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:27.0) Gecko/20100101 Firefox/27.0,0.0,0.0,0.0,0.0,0.0,6.0,0.11538461538461539,1.0
0,134.76.249.10:1,134.76.249.10,-,-,GET,/projects/xdotool/,-,HTTP/1.1,200.0,12292.0,"http://www.google.de/url?sa=t&rct=j&q=&esrc=s&source=web&cd=3&ved=0CDwQFjAC&url=http%3A%2F%2Fwww.semicomplete.com%2Fprojects%2Fxdotool%2F&ei=zNMAU5qaEcantAbD3YHIAQ&usg=AFQjCNE3V_aCf3-gfNcbS924S6jZ6FqffA&bvm=bv.61535280,d.Yms&cad=rja",Mozilla/5.0 (X11; Linux x86_64; rv:26.0) Gecko/20100101 Firefox/26.0,0.0,0.0,0.0,0.0,0.0,8.0,0.14285714285714285,2.0
1,134.76.249.10:1,134.76.249.10,-,-,GET,/reset.css,css,HTTP/1.1,200.0,1015.0,http://www.semicomplete.com/projects/xdotool/,Mozilla/5.0 (X11; Linux x86_64; rv:26.0) Gecko/20100101 Firefox/26.0,0.0,0.0,0.0,0.0,0.0,8.0,0.14285714285714285,1.0
2,134.76.249.10:1,134.76.249.10,-,-,GET,/style2.css,css,HTTP/1.1,200.0,4877.0,http://www.semicomplete.com/projects/xdotool/,Mozilla/5.0 (X11; Linux x86_64; rv:26.0) Gecko/20100101 Firefox/26.0,0.0,0.0,0.0,0.0,0.0,8.0,0.14285714285714285,1.0
3,134.76.249.10:1,134.76.249.10,-,-,GET,/favicon.ico,ico,HTTP/1.1,200.0,3638.0,-,Mozilla/5.0 (X11; Linux x86_64; rv:26.0) Gecko/20100101 Firefox/26.0,0.0,0.0,0.0,0.0,0.0,8.0,0.14285714285714285,1.0
4,134.76.249.10:1,134.76.249.10,-,-,GET,/images/jordan-80.png,png,HTTP/1.1,200.0,6146.0,http://www.semicomplete.com/projects/xdotool/,Mozilla/5.0 (X11; Linux x86_64; rv:26.0) Gecko/20100101 Firefox/26.0,0.0,0.0,0.0,0.0,0.0,8.0,0.14285714285714285,1.0
5,134.76.249.10:1,134.76.249.10,-,-,GET,/images/web/2009/banner.png,png,HTTP/1.1,200.0,52315.0,http://www.semicomplete.com/style2.css,Mozilla/5.0 (X11; Linux x86_64; rv:26.0) Gecko/20100101 Firefox/26.0,0.0,0.0,0.0,0.0,0.0,8.0,0.14285714285714285,1.0
6,134.76.249.10:1,134.76.249.10,-,-,GET,/projects/xdotool,-,HTTP/1.1,301.0,339.0,http://tuxradar.com/content/xdotool-script-your-mouse,Mozilla/5.0 (X11; Linux x86_64; rv:26.0) Gecko/20100101 Firefox/26.0,0.0,0.0,0.0,0.0,0.0,8.0,0.14285714285714285,1.0
7,134.76.249.10:1,134.76.249.10,-,-,GET,/projects/xdotool/,-,HTTP/1.1,200.0,12292.0,http://tuxradar.com/content/xdotool-script-your-mouse,Mozilla/5.0 (X11; Linux x86_64; rv:26.0) Gecko/20100101 Firefox/26.0,0.0,0.0,0.0,0.0,0.0,8.0,0.14285714285714285,2.0
0,68.184.202.186:1,68.184.202.186,-,-,GET,/projects/xpathtool/,-,HTTP/1.1,200.0,10745.0,https://www.google.com/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36",0.0,0.0,0.0,0.0,0.0,6.0,0.10714285714285714,1.0
1,68.184.202.186:1,68.184.202.186,-,-,GET,/reset.css,css,HTTP/1.1,200.0,1015.0,http://www.semicomplete.com/projects/xpathtool/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36",0.0,0.0,0.0,0.0,0.0,6.0,0.10714285714285714,1.0
2,68.184.202.186:1,68.184.202.186,-,-,GET,/images/jordan-80.png,png,HTTP/1.1,200.0,6146.0,http://www.semicomplete.com/projects/xpathtool/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36",0.0,0.0,0.0,0.0,0.0,6.0,0.10714285714285714,1.0
3,68.184.202.186:1,68.184.202.186,-,-,GET,/style2.css,css,HTTP/1.1,200.0,4877.0,http://www.semicomplete.com/projects/xpathtool/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36",0.0,0.0,0.0,0.0,0.0,6.0,0.10714285714285714,1.0
4,68.184.202.186:1,68.184.202.186,-,-,GET,/images/web/2009/banner.png,png,HTTP/1.1,200.0,52315.0,http://www.semicomplete.com/projects/xpathtool/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36",0.0,0.0,0.0,0.0,0.0,6.0,0.10714285714285714,1.0
5,68.184.202.186:1,68.184.202.186,-,-,GET,/favicon.ico,ico,HTTP/1.1,200.0,3638.0,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36",0.0,0.0,0.0,0.0,0.0,6.0,0.10714285714285714,1.0
0,24.233.162.179:1,24.233.162.179,-,-,GET,/favicon.ico,ico,HTTP/1.1,200.0,3638.0,-,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:25.0) Gecko/20100101 Firefox/25.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,123.125.71.117:1,123.125.71.117,-,-,GET,/,-,HTTP/1.1,200.0,36824.0,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,220.181.108.153:1,220.181.108.153,-,-,GET,/,-,HTTP/1.1,200.0,36824.0,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,65.19.138.34:1,65.19.138.34,-,-,GET,/,-,HTTP/1.1,200.0,37932.0,-,Feedly/1.0 (+http://www.feedly.com/fetcher.html; like FeedFetcher-Google),0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,97.116.185.190:1,97.116.185.190,-,-,GET,/articles/dynamic-dns-with-dhcp/,-,HTTP/1.1,200.0,18848.0,http://ubuntuforums.org/showthread.php?t=2003644,"Mozilla/5.0 (Windows NT 5.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36",0.0,0.0,0.0,0.0,0.0,6.0,0.10526315789473684,1.0
1,97.116.185.190:1,97.116.185.190,-,-,GET,/reset.css,css,HTTP/1.1,200.0,1015.0,http://www.semicomplete.com/articles/dynamic-dns-with-dhcp/,"Mozilla/5.0 (Windows NT 5.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36",0.0,0.0,0.0,0.0,0.0,6.0,0.10526315789473684,1.0
2,97.116.185.190:1,97.116.185.190,-,-,GET,/style2.css,css,HTTP/1.1,200.0,4877.0,http://www.semicomplete.com/articles/dynamic-dns-with-dhcp/,"Mozilla/5.0 (Windows NT 5.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36",0.0,0.0,0.0,0.0,0.0,6.0,0.10526315789473684,1.0
3,97.116.185.190:1,97.116.185.190,-,-,GET,/images/jordan-80.png,png,HTTP/1.1,200.0,6146.0,http://www.semicomplete.com/articles/dynamic-dns-with-dhcp/,"Mozilla/5.0 (Windows NT 5.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36",0.0,0.0,0.0,0.0,0.0,6.0,0.10526315789473684,1.0
4,97.116.185.190:1,97.116.185.190,-,-,GET,/images/web/2009/banner.png,png,HTTP/1.1,200.0,52315.0,http://www.semicomplete.com/articles/dynamic-dns-with-dhcp/,"Mozilla/5.0 (Windows NT 5.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36",0.0,0.0,0.0,0.0,0.0,6.0,0.10526315789473684,1.0
